mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_diff_mondo	synonym_case_diff_source	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0008558	autoimmune thrombocytopenic purpura	oio:hasExactSynonym	oio:hasRelatedSynonym	idiopathic purpura			icd11.foundation:364346400	Immune thrombocytopenic purpura			DOID:8924		idiopathic purpura	icd11.foundation:364346400										
MONDO:0008558	autoimmune thrombocytopenic purpura	oio:hasExactSynonym	oio:hasRelatedSynonym	immune thrombocytopenic purpura	immune thrombocytopenic purpura	Immune thrombocytopenic purpura	icd11.foundation:364346400	Immune thrombocytopenic purpura			OMIM:188030		immune thrombocytopenic purpura	icd11.foundation:364346400										
MONDO:0008599	trigeminal neuralgia	oio:hasExactSynonym	oio:hasRelatedSynonym	Tic douloureux			icd11.foundation:1803581281	Trigeminal neuralgia			OMIM:190400		Tic douloureux	icd11.foundation:1803581281										
MONDO:0008608	Down syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	trisomy 21 syndrome	trisomy 21 syndrome	Trisomy 21 syndrome	icd11.foundation:1624623908	Complete trisomy 21			NCIT:C2993, DOID:14250		trisomy 21 syndrome	icd11.foundation:1624623908										
MONDO:0008621	uncombable hair syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	cheveux incoiffables	cheveux incoiffables	Cheveux incoiffables	icd11.foundation:244892708	Uncombable hair syndrome			GARD:0005404		cheveux incoiffables	icd11.foundation:244892708										
MONDO:0008633	Muckle-Wells syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	MUCKLE-Wells syndrome	MUCKLE-Wells syndrome	Muckle-Wells syndrome	icd11.foundation:1983358487	Muckle-Wells syndrome			OMIM:191900		MUCKLE-Wells syndrome	icd11.foundation:1983358487										
MONDO:0008713	acrodermatitis enteropathica	oio:hasExactSynonym	oio:hasRelatedSynonym	Brandt syndrome			icd11.foundation:1813939482	Acrodermatitis enteropathica			GARD:0005723		Brandt syndrome	icd11.foundation:1813939482										
MONDO:0008747	oculocutaneous albinism type 3	oio:hasExactSynonym	oio:hasRelatedSynonym	Xanthism			icd11.foundation:1565320806	Oculocutaneous albinism type 3			GARD:0009641, OMIM:203290		Xanthism	icd11.foundation:1565320806										
MONDO:0008752	Alexander disease	oio:hasExactSynonym	oio:hasRelatedSynonym	alexanders leukodystrophy	alexanders leukodystrophy	Alexanders leukodystrophy	icd11.foundation:2023359698	Alexander disease			GARD:0005774		alexanders leukodystrophy	icd11.foundation:2023359698										
MONDO:0008753	alkaptonuria	oio:hasExactSynonym	oio:hasRelatedSynonym	deficiency of homogentisicase			icd11.foundation:1761652827	Alkaptonuria			DOID:9270		deficiency of homogentisicase	icd11.foundation:1761652827										
MONDO:0008815	argininosuccinic aciduria	oio:hasExactSynonym	oio:hasRelatedSynonym	argininosuccinate lyase deficiency	argininosuccinate lyase deficiency	Argininosuccinate lyase deficiency	icd11.foundation:439383288	Argininosuccinic aciduria			OMIM:207900		argininosuccinate lyase deficiency	icd11.foundation:439383288										
MONDO:0008853	Barber-Say syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	BARBER-SAY syndrome	BARBER-SAY syndrome	Barber-Say syndrome	icd11.foundation:37248895	Barber-Say syndrome			OMIM:209885		BARBER-SAY syndrome	icd11.foundation:37248895										
MONDO:0008855	MHC class II deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Bare lymphocyte syndrome type 2			icd11.foundation:2021339495	Major histocompatibility complex class II deficiency			MESH:C537079, Orphanet:572, GARD:0000824		Bare lymphocyte syndrome type 2	icd11.foundation:2021339495										
MONDO:0008855	MHC class II deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	immunodeficiency by defective expression of HLA class 2	immunodeficiency by defective expression of HLA class 2	Immunodeficiency by defective expression of HLA class 2	icd11.foundation:2021339495	Major histocompatibility complex class II deficiency			Orphanet:572		immunodeficiency by defective expression of HLA class 2	icd11.foundation:2021339495										
MONDO:0008889	thromboangiitis obliterans	oio:hasExactSynonym	oio:hasRelatedSynonym	BUERGER disease	BUERGER disease	Buerger disease	icd11.foundation:1000683110	Thromboangiitis obliterans			OMIM:211480		BUERGER disease	icd11.foundation:1000683110										
MONDO:0008918	carnitine-acylcarnitine translocase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	CARNITINE-acylcarnitine translocase deficiency	CARNITINE-acylcarnitine translocase deficiency	Carnitine-acylcarnitine translocase deficiency	icd11.foundation:677949122	Carnitine-acylcarnitine translocase deficiency			OMIM:212138		CARNITINE-acylcarnitine translocase deficiency	icd11.foundation:677949122										
MONDO:0009025	apparent mineralocorticoid excess	oio:hasExactSynonym	oio:hasRelatedSynonym	apparent mineralocorticoid EXCESS	apparent mineralocorticoid EXCESS	Apparent mineralocorticoid excess	icd11.foundation:1737310323	Apparent mineralocorticoid excess			OMIM:218030		apparent mineralocorticoid EXCESS	icd11.foundation:1737310323										
MONDO:0009039	Baller-Gerold syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	BALLER-Gerold syndrome	BALLER-Gerold syndrome	Baller-Gerold syndrome	icd11.foundation:1650688177	Baller-Gerold syndrome			OMIM:218600		BALLER-Gerold syndrome	icd11.foundation:1650688177										
MONDO:0009050	Cushing disease due to pituitary adenoma	oio:hasExactSynonym	oio:hasRelatedSynonym	Cushing disease			icd11.foundation:380861892	Pituitary-dependent Cushing disease			GARD:0012867		Cushing disease	icd11.foundation:380861892										
MONDO:0009050	Cushing disease due to pituitary adenoma	oio:hasExactSynonym	oio:hasRelatedSynonym	Cushing's disease			icd11.foundation:380861892	Pituitary-dependent Cushing disease			GARD:0012867		Cushing's disease	icd11.foundation:380861892										
MONDO:0009072	Dandy-Walker syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Dandy-Walker malformation			icd11.foundation:993088960	Dandy-Walker malformation			OMIM:220200		Dandy-Walker malformation	icd11.foundation:993088960										
MONDO:0009106	diastematomyelia	oio:hasExactSynonym	oio:hasRelatedSynonym	diplomyelia			icd11.foundation:2070601288	Diastematomyelia			GARD:0001851		diplomyelia	icd11.foundation:2070601288										
MONDO:0009106	diastematomyelia	oio:hasExactSynonym	oio:hasRelatedSynonym	split cord malformation	split cord malformation	Split cord malformation	icd11.foundation:2070601288	Diastematomyelia			GARD:0001851		split cord malformation	icd11.foundation:2070601288										
MONDO:0009107	diastrophic dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	diastrophic dwarfism	diastrophic dwarfism	Diastrophic dwarfism	icd11.foundation:1681550532	Diastrophic dysplasia			Orphanet:628		diastrophic dwarfism	icd11.foundation:1681550532										
MONDO:0009109	lysinuric protein intolerance	oio:hasExactSynonym	oio:hasRelatedSynonym	lysinuric PROTEIN intolerance	lysinuric PROTEIN intolerance	Lysinuric protein intolerance	icd11.foundation:972050440	Lysinuric protein intolerance			OMIM:222700		lysinuric PROTEIN intolerance	icd11.foundation:972050440										
MONDO:0009110	dicarboxylic aminoaciduria	oio:hasExactSynonym	oio:hasRelatedSynonym	glutamate-aspartate Transport defect	glutamate-aspartate Transport defect	Glutamate-aspartate transport defect	icd11.foundation:1947265216	Dicarboxylic aminoaciduria			OMIM:222730		glutamate-aspartate Transport defect	icd11.foundation:1947265216										
MONDO:0009114	congenital sucrase-isomaltase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	invertase deficiency	invertase deficiency	Invertase deficiency	icd11.foundation:1817406536	Congenital sucrase-isomaltase deficiency					invertase deficiency	icd11.foundation:1817406536										
MONDO:0009114	congenital sucrase-isomaltase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	sucrase-alpha-dextrinase deficiency	sucrase-alpha-dextrinase deficiency	Sucrase-alpha-dextrinase deficiency	icd11.foundation:1817406536	Congenital sucrase-isomaltase deficiency					sucrase-alpha-dextrinase deficiency	icd11.foundation:1817406536										
MONDO:0009115	congenital lactase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	disaccharide intolerance 2			icd11.foundation:2109252471	Congenital lactase deficiency			OMIM:223000		disaccharide intolerance 2	icd11.foundation:2109252471										
MONDO:0009159	Ehlers-Danlos syndrome, cardiac valvular type	oio:hasExactSynonym	oio:hasRelatedSynonym	Ehlers-Danlos syndrome, CARDIAC valvular type	Ehlers-Danlos syndrome, CARDIAC valvular type	Ehlers-Danlos syndrome, cardiac valvular type	icd11.foundation:531375176	Ehlers-Danlos syndrome, cardiac valvular type			OMIM:225320		Ehlers-Danlos syndrome, CARDIAC valvular type	icd11.foundation:531375176										
MONDO:0009169	endocardial fibroelastosis	oio:hasExactSynonym	oio:hasRelatedSynonym	endomyocardial fibroelastosis			icd11.foundation:1971033419	Endocardial fibroelastosis			Orphanet:2022		endomyocardial fibroelastosis	icd11.foundation:1971033419										
MONDO:0009212	congenital factor X deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Stuart-Prower Factor deficiency	Stuart-Prower Factor deficiency	Stuart-Prower factor deficiency	icd11.foundation:1886781445	Hereditary factor X deficiency			OMIM:227600		Stuart-Prower Factor deficiency	icd11.foundation:1886781445										
MONDO:0009216	glycogen storage disease due to GLUT2 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	GSD type 11			icd11.foundation:426701963	Glycogen storage disease due to GLUT2 deficiency		http://purl.obolibrary.org/obo/mondo#AMBIGUOUS	Orphanet:2088		GSD type 11	icd11.foundation:426701963										
MONDO:0009216	glycogen storage disease due to GLUT2 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	glycogen storage disease type 11	glycogen storage disease type 11	Glycogen storage disease type 11	icd11.foundation:426701963	Glycogen storage disease due to GLUT2 deficiency		http://purl.obolibrary.org/obo/mondo#AMBIGUOUS	Orphanet:2088		glycogen storage disease type 11	icd11.foundation:426701963										
MONDO:0009249	hereditary fructose intolerance	oio:hasExactSynonym	oio:hasRelatedSynonym	aldolase B deficiency	aldolase B deficiency	Aldolase B deficiency	icd11.foundation:1925240365	Hereditary fructose intolerance			OMIM:229600		aldolase B deficiency	icd11.foundation:1925240365										
MONDO:0009249	hereditary fructose intolerance	oio:hasExactSynonym	oio:hasRelatedSynonym	fructose-1-phosphate aldolase deficiency			icd11.foundation:1925240365	Hereditary fructose intolerance			OMIM:229600		fructose-1-phosphate aldolase deficiency	icd11.foundation:1925240365										
MONDO:0009252	essential fructosuria	oio:hasExactSynonym	oio:hasRelatedSynonym	hepatic fructokinase deficiency			icd11.foundation:1362211287	Essential fructosuria			OMIM:229800		hepatic fructokinase deficiency	icd11.foundation:1362211287										
MONDO:0009262	GM1 gangliosidosis type 3	oio:hasExactSynonym	oio:hasRelatedSynonym	adult GM1 gangliosidosis	adult GM1 gangliosidosis	Adult GM1 gangliosidosis	icd11.foundation:1331496842	GM1 gangliosidosis type 3			GARD:0002431		adult GM1 gangliosidosis	icd11.foundation:1331496842										
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	ethylmalonic-Adipicaciduria	ethylmalonic-Adipicaciduria	Ethylmalonic-adipicaciduria	icd11.foundation:977130875	Multiple acyl-CoA dehydrogenase deficiency			OMIM:231680		ethylmalonic-Adipicaciduria	icd11.foundation:977130875										
MONDO:0009303	anti-glomerular basement membrane disease	oio:hasExactSynonym	oio:hasRelatedSynonym	anti-glomerular basement membrane antibody disease	anti-glomerular basement membrane antibody disease	Anti-glomerular basement membrane antibody disease	icd11.foundation:591736785	Anti-glomerular basement membrane antibody mediated disease			GARD:0002551		anti-glomerular basement membrane antibody disease	icd11.foundation:591736785										
MONDO:0009312	lipodystrophy due to peptidic growth factors deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Werner-like syndrome due to combined Growth Factor deficiency	Werner-like syndrome due to combined Growth Factor deficiency	Werner-like syndrome due to combined growth factor deficiency	icd11.foundation:1235390174	Lipodystrophy due to peptidic growth factors deficiency			OMIM:233805		Werner-like syndrome due to combined Growth Factor deficiency	icd11.foundation:1235390174										
MONDO:0009451	Nezelof syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	thymic aplasia	thymic aplasia	Thymic aplasia	icd11.foundation:215376282	Nezelof syndrome			OMIM:242700		thymic aplasia	icd11.foundation:215376282										
MONDO:0009479	Johanson-Blizzard syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Johanson-BLIZZARD syndrome	Johanson-BLIZZARD syndrome	Johanson-Blizzard syndrome	icd11.foundation:1427330812	Johanson-Blizzard syndrome			OMIM:243800		Johanson-BLIZZARD syndrome	icd11.foundation:1427330812										
MONDO:0009480	Joubert syndrome with oculorenal defect	oio:hasExactSynonym	oio:hasRelatedSynonym	cerebello-oculo-renal syndrome	cerebello-oculo-renal syndrome	Cerebello-oculo-renal syndrome	icd11.foundation:397835469	Joubert syndrome with oculorenal defect			GARD:0009455		cerebello-oculo-renal syndrome	icd11.foundation:397835469										
MONDO:0009493	Richards-Rundle syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	RICHARDS-RUNDLE syndrome	RICHARDS-RUNDLE syndrome	Richards-Rundle syndrome	icd11.foundation:114583632	Richards-Rundle syndrome			OMIM:245100		RICHARDS-RUNDLE syndrome	icd11.foundation:114583632										
MONDO:0009495	Keutel syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	KEUTEL syndrome	KEUTEL syndrome	Keutel syndrome	icd11.foundation:1083151379	Keutel syndrome			OMIM:245150		KEUTEL syndrome	icd11.foundation:1083151379										
MONDO:0009499	Krabbe disease	oio:hasExactSynonym	oio:hasRelatedSynonym	galactosylceramide Beta-galactosidase deficiency	galactosylceramide Beta-galactosidase deficiency	Galactosylceramide beta-galactosidase deficiency	icd11.foundation:796317173	Krabbe disease			OMIM:245200		galactosylceramide Beta-galactosidase deficiency	icd11.foundation:796317173										
MONDO:0009514	Laurence-Moon syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Laurence-MOON syndrome	Laurence-MOON syndrome	Laurence-Moon syndrome	icd11.foundation:458834940	Laurence-Moon syndrome			OMIM:245800		Laurence-MOON syndrome	icd11.foundation:458834940										
MONDO:0009530	lipoid proteinosis	oio:hasExactSynonym	oio:hasRelatedSynonym	hyalinosis cutis Et mucosae	hyalinosis cutis Et mucosae	Hyalinosis cutis et mucosae	icd11.foundation:326368380	Lipoid proteinosis			OMIM:247100		hyalinosis cutis Et mucosae	icd11.foundation:326368380										
MONDO:0009530	lipoid proteinosis	oio:hasExactSynonym	oio:hasRelatedSynonym	lipoid proteinosis of Urbach and Wiethe			icd11.foundation:326368380	Lipoid proteinosis			OMIM:247100		lipoid proteinosis of Urbach and Wiethe	icd11.foundation:326368380										
MONDO:0009552	mal de Meleda	oio:hasExactSynonym	oio:hasRelatedSynonym	MAL DE Meleda	MAL DE Meleda	Mal de Meleda	icd11.foundation:1850911834	Mal de Meleda			OMIM:248300		MAL DE Meleda	icd11.foundation:1850911834										
MONDO:0009557	mandibuloacral dysplasia with type A lipodystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	MANDIBULOACRAL dysplasia with type A lipodystrophy	MANDIBULOACRAL dysplasia with type A lipodystrophy	Mandibuloacral dysplasia with type A lipodystrophy	icd11.foundation:1756335062	Mandibuloacral dysplasia with type A lipodystrophy			OMIM:248370		MANDIBULOACRAL dysplasia with type A lipodystrophy	icd11.foundation:1756335062										
MONDO:0009561	alpha-mannosidosis	oio:hasExactSynonym	oio:hasRelatedSynonym	lysosomal Alpha-D-mannosidase deficiency	lysosomal Alpha-D-mannosidase deficiency	Lysosomal alpha-D-mannosidase deficiency	icd11.foundation:1944256516	Alpha-mannosidosis			OMIM:248500		lysosomal Alpha-D-mannosidase deficiency	icd11.foundation:1944256516										
MONDO:0009562	beta-mannosidosis	oio:hasExactSynonym	oio:hasRelatedSynonym	lysosomal Beta-mannosidase deficiency	lysosomal Beta-mannosidase deficiency	Lysosomal beta-mannosidase deficiency	icd11.foundation:1578707401	Beta-mannosidosis			OMIM:248510		lysosomal Beta-mannosidase deficiency	icd11.foundation:1578707401										
MONDO:0009563	maple syrup urine disease	oio:hasExactSynonym	oio:hasRelatedSynonym	branched-chain Alpha-Keto acid dehydrogenase deficiency	branched-chain Alpha-Keto acid dehydrogenase deficiency	branched-chain alpha-keto acid dehydrogenase deficiency	icd11.foundation:1623706568	Maple-syrup-urine disease			OMIM:248600		branched-chain Alpha-Keto acid dehydrogenase deficiency	icd11.foundation:1623706568										
MONDO:0009564	Marden-Walker syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	MARDEN-WALKER syndrome	MARDEN-WALKER syndrome	Marden-Walker syndrome	icd11.foundation:1983460876	Marden-Walker syndrome			OMIM:248700		MARDEN-WALKER syndrome	icd11.foundation:1983460876										
MONDO:0009579	Frank-Ter Haar syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	FRANK-TER Haar syndrome	FRANK-TER Haar syndrome	Frank-ter Haar syndrome	icd11.foundation:1643548765	Frank-ter Haar syndrome			OMIM:249420		FRANK-TER Haar syndrome	icd11.foundation:1643548765										
MONDO:0009608	methionine malabsorption syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Smith-strang disease	Smith-strang disease	Smith-Strang disease	icd11.foundation:1061270147	Methionine malabsorption syndrome			OMIM:250900		Smith-strang disease	icd11.foundation:1061270147										
MONDO:0009608	methionine malabsorption syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	oasthouse urine disease			icd11.foundation:1061270147	Methionine malabsorption syndrome			OMIM:250900		oasthouse urine disease	icd11.foundation:1061270147										
MONDO:0009610	3-methylglutaconic aciduria type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	3-methylglutaconyl-Coa hydratase deficiency	3-methylglutaconyl-Coa hydratase deficiency	3-methylglutaconyl-CoA hydratase deficiency	icd11.foundation:899935975	3-methylglutaconic aciduria type 1			OMIM:250950		3-methylglutaconyl-Coa hydratase deficiency	icd11.foundation:899935975										
MONDO:0009655	mucopolysaccharidosis type 3A	oio:hasExactSynonym	oio:hasRelatedSynonym	heparan sulfate sulfatase deficiency	heparan sulfate sulfatase deficiency	Heparan sulfate sulfatase deficiency	icd11.foundation:182200345	Mucopolysaccharidosis type 3A			OMIM:252900		heparan sulfate sulfatase deficiency	icd11.foundation:182200345										
MONDO:0009656	mucopolysaccharidosis type 3B	oio:hasExactSynonym	oio:hasRelatedSynonym	N-Acetyl-Alpha-D-glucosaminidase deficiency	N-Acetyl-Alpha-D-glucosaminidase deficiency	N-acetyl-alpha-D-glucosaminidase deficiency	icd11.foundation:117303909	Mucopolysaccharidosis type 3B			OMIM:252920		N-Acetyl-Alpha-D-glucosaminidase deficiency	icd11.foundation:117303909										
MONDO:0009658	mucopolysaccharidosis type 3D	oio:hasExactSynonym	oio:hasRelatedSynonym	N-acetylglucosamine-6-sulfate sulfatase deficiency			icd11.foundation:1780990193	Mucopolysaccharidosis type 3D			GARD:0007074		N-acetylglucosamine-6-sulfate sulfatase deficiency	icd11.foundation:1780990193										
MONDO:0009696	juvenile myoclonic epilepsy	oio:hasExactSynonym	oio:hasNarrowSynonym	Janz syndrome			icd11.foundation:1014397110	Juvenile myoclonic epilepsy			DOID:4890, OMIM:254770		Janz syndrome	icd11.foundation:1014397110										
MONDO:0009735	Netherton syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Netherton disease			icd11.foundation:1797493665	Netherton syndrome			OMIM:256500		Netherton disease	icd11.foundation:1797493665										
MONDO:0009742	neuroectodermal melanolysosomal disease	oio:hasExactSynonym	oio:hasRelatedSynonym	ELEJALDE disease	ELEJALDE disease	Elejalde disease	icd11.foundation:771734461	Neuroectodermal melanolysosomal disease			OMIM:256710		ELEJALDE disease	icd11.foundation:771734461										
MONDO:0009785	opsismodysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	OPSISMODYSPLASIA	OPSISMODYSPLASIA	Opsismodysplasia	icd11.foundation:2147268863	Opsismodysplasia		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:258480		OPSISMODYSPLASIA	icd11.foundation:2147268863										
MONDO:0009787	3-methylglutaconic aciduria type 3	oio:hasExactSynonym	oio:hasRelatedSynonym	optic atrophy plus syndrome	optic atrophy plus syndrome	Optic atrophy plus syndrome	icd11.foundation:535412248	3-methylglutaconic aciduria type 3			OMIM:258501		optic atrophy plus syndrome	icd11.foundation:535412248										
MONDO:0009797	orotic aciduria	oio:hasExactSynonym	oio:hasRelatedSynonym	hereditary orotic aciduria	hereditary orotic aciduria	Hereditary orotic aciduria	icd11.foundation:449856959	Hereditary orotic aciduria			Orphanet:30		hereditary orotic aciduria	icd11.foundation:449856959										
MONDO:0009823	primary hyperoxaluria type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	alanine-glyoxylate aminotransferase deficiency	alanine-glyoxylate aminotransferase deficiency	Alanine-glyoxylate aminotransferase deficiency	icd11.foundation:692812009	Primary hyperoxaluria type 1			OMIM:259900		alanine-glyoxylate aminotransferase deficiency	icd11.foundation:692812009										
MONDO:0009833	Shwachman-Diamond syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital lipomatosis of pancreas	congenital lipomatosis of pancreas	Congenital lipomatosis of pancreas	icd11.foundation:232885463	Shwachman-Diamond syndrome			GARD:0004863		congenital lipomatosis of pancreas	icd11.foundation:232885463										
MONDO:0009835	subacute sclerosing panencephalitis	oio:hasExactSynonym	oio:hasRelatedSynonym	Dawson encephalitis			icd11.foundation:1098683540	Subacute sclerosing panencephalitis			GARD:0007708		Dawson encephalitis	icd11.foundation:1098683540										
MONDO:0009835	subacute sclerosing panencephalitis	oio:hasExactSynonym	oio:hasRelatedSynonym	Subacute sclerosing leukoencephalitis	Subacute sclerosing leukoencephalitis	subacute sclerosing leukoencephalitis	icd11.foundation:1098683540	Subacute sclerosing panencephalitis			Orphanet:2806		Subacute sclerosing leukoencephalitis	icd11.foundation:1098683540										
MONDO:0009869	isolated Pierre-Robin syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Pierre Robin sequence			icd11.foundation:136361299	Pierre Robin syndrome			OMIM:261800, MESH:D010855		Pierre Robin sequence	icd11.foundation:136361299										
MONDO:0009869	isolated Pierre-Robin syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Pierre Robin syndrome			icd11.foundation:136361299	Pierre Robin syndrome			MONDO:Lexical, OMIM:261800		Pierre Robin syndrome	icd11.foundation:136361299										
MONDO:0009879	short stature due to growth hormone qualitative anomaly	oio:hasExactSynonym	oio:hasRelatedSynonym	KOWARSKI syndrome	KOWARSKI syndrome	Kowarski syndrome	icd11.foundation:1665498704	Short stature due to growth hormone qualitative anomaly			OMIM:262650		KOWARSKI syndrome	icd11.foundation:1665498704										
MONDO:0009925	autosomal recessive inherited pseudoxanthoma elasticum	oio:hasExactSynonym	oio:hasRelatedSynonym	pseudoxanthoma elasticum	pseudoxanthoma elasticum	Pseudoxanthoma elasticum	icd11.foundation:1516160852	Pseudoxanthoma elasticum			MONDO:Lexical, OMIM:264800		pseudoxanthoma elasticum	icd11.foundation:1516160852										
MONDO:0009931	pulmonary atresia-intact ventricular septum syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	pulmonary atresia with intact ventricular septum	pulmonary atresia with intact ventricular septum	Pulmonary atresia with intact ventricular septum	icd11.foundation:131289265	Pulmonary atresia with intact ventricular septum			OMIM:265150		pulmonary atresia with intact ventricular septum	icd11.foundation:131289265										
MONDO:0009947	glutathione synthetase deficiency with 5-oxoprolinuria	oio:hasExactSynonym	oio:hasRelatedSynonym	pyroglutamic aciduria	pyroglutamic aciduria	Pyroglutamic aciduria	icd11.foundation:2005562438	Glutathione synthetase deficiency with 5-oxoprolinuria			OMIM:266130		pyroglutamic aciduria	icd11.foundation:2005562438										
MONDO:0009949	pyruvate carboxylase deficiency disease	oio:hasExactSynonym	oio:hasRelatedSynonym	pyruvate carboxylase deficiency	pyruvate carboxylase deficiency	Pyruvate carboxylase deficiency	icd11.foundation:2047948460	Pyruvate carboxylase deficiency			OMIM:266150		pyruvate carboxylase deficiency	icd11.foundation:2047948460										
MONDO:0010002	Rothmund-Thomson syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	poikiloderma congenitale	poikiloderma congenitale	Poikiloderma congenitale	icd11.foundation:652761118	Rothmund-Thomson syndrome			GARD:0004392		poikiloderma congenitale	icd11.foundation:652761118										
MONDO:0010006	Sandhoff disease	oio:hasExactSynonym	oio:hasRelatedSynonym	total hexosaminidase deficiency	total hexosaminidase deficiency	Total hexosaminidase deficiency	icd11.foundation:708581915	Sandhoff disease			GARD:0007604		total hexosaminidase deficiency	icd11.foundation:708581915										
MONDO:0010074	brachyolmia type 1, toledo type	oio:hasExactSynonym	oio:hasRelatedSynonym	brachyolmia type 1, Toledo type	brachyolmia type 1, Toledo type	Brachyolmia type 1, Toledo type	icd11.foundation:637954533	Brachyolmia type 1, Toledo type			OMIM:271630, MONDO:Lexical		brachyolmia type 1, Toledo type	icd11.foundation:637954533										
MONDO:0010079	Canavan disease	oio:hasExactSynonym	oio:hasRelatedSynonym	Canavan-Van Bogaert-Bertrand disease	Canavan-Van Bogaert-Bertrand disease	Canavan-van Bogaert-Bertrand disease	icd11.foundation:1576870846	Canavan disease			OMIM:271900		Canavan-Van Bogaert-Bertrand disease	icd11.foundation:1576870846										
MONDO:0010079	Canavan disease	oio:hasExactSynonym	oio:hasRelatedSynonym	spongy Degeneration of central nervous system	spongy Degeneration of central nervous system	Spongy degeneration of central nervous system	icd11.foundation:1576870846	Canavan disease			OMIM:271900		spongy Degeneration of central nervous system	icd11.foundation:1576870846										
MONDO:0010088	mucosulfatidosis	oio:hasExactSynonym	oio:hasRelatedSynonym	multiple sulfatase deficiency	multiple sulfatase deficiency	Multiple sulfatase deficiency	icd11.foundation:848083807	Mucosulfatidosis			MONDO:Lexical, OMIM:272200		multiple sulfatase deficiency	icd11.foundation:848083807										
MONDO:0010092	Filippi syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	FILIPPI syndrome	FILIPPI syndrome	Filippi syndrome	icd11.foundation:1989471300	Filippi syndrome			OMIM:272440		FILIPPI syndrome	icd11.foundation:1989471300										
MONDO:0010100	Tay-Sachs disease	oio:hasExactSynonym	oio:hasRelatedSynonym	TAY-Sachs disease	TAY-Sachs disease	Tay-Sachs disease	icd11.foundation:215008783	Tay-Sachs disease			OMIM:272800		TAY-Sachs disease	icd11.foundation:215008783										
MONDO:0010100	Tay-Sachs disease	oio:hasExactSynonym	oio:hasRelatedSynonym	hexosaminidase a deficiency	hexosaminidase a deficiency	Hexosaminidase A deficiency	icd11.foundation:215008783	Tay-Sachs disease			OMIM:272800		hexosaminidase a deficiency	icd11.foundation:215008783										
MONDO:0010155	Dorfman-Chanarin disease	oio:hasExactSynonym	oio:hasRelatedSynonym	neutral Lipid storage disease with ichthyosis	neutral Lipid storage disease with ichthyosis	Neutral lipid storage disease with ichthyosis	icd11.foundation:690728790	Dorfman-Chanarin disease			OMIM:275630		neutral Lipid storage disease with ichthyosis	icd11.foundation:690728790										
MONDO:0010160	tyrosinemia type II	oio:hasExactSynonym	oio:hasRelatedSynonym	tyrosine transaminase deficiency	tyrosine transaminase deficiency	Tyrosine transaminase deficiency	icd11.foundation:1900229795	Tyrosinaemia type 2			OMIM:276600		tyrosine transaminase deficiency	icd11.foundation:1900229795										
